AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
41.0,2.0,22.0,1.0,2205.0,21.0,0.0,25.0,2.0,1.0
43.0,2.0,20.0,1.0,4000.0,47.0,1.0,52.0,1.0,1.0
30.0,1.0,21.0,5.0,2300.0,19.0,0.0,40.0,2.0,1.0
67.0,1.0,14.0,1.0,6200.0,31.0,0.0,60.0,1.0,1.0
54.0,1.0,16.0,1.0,5740.0,31.0,1.0,48.0,2.0,1.0
68.0,1.0,16.0,1.0,4900.0,31.0,0.0,18.0,2.0,1.0
70.0,1.0,16.0,1.0,8450.0,303.0,1.0,40.0,1.0,1.0
18.0,1.0,16.0,5.0,4110.0,31.0,7.0,30.0,1.0,1.0
45.0,1.0,21.0,1.0,910.0,36.0,0.0,40.0,1.0,1.0
44.0,3.0,22.0,1.0,2310.0,31.0,1.0,40.0,2.0,1.0
17.0,3.0,13.0,5.0,3960.0,31.0,2.0,24.0,1.0,1.0
53.0,2.0,16.0,1.0,5860.0,31.0,0.0,48.0,1.0,1.0
24.0,1.0,20.0,1.0,4700.0,31.0,2.0,46.0,2.0,1.0
17.0,1.0,16.0,1.0,4230.0,31.0,2.0,1.0,2.0,1.0
27.0,6.0,19.0,5.0,220.0,31.0,0.0,50.0,1.0,1.0
21.0,2.0,19.0,5.0,3603.0,31.0,13.0,40.0,2.0,1.0
57.0,1.0,20.0,3.0,4700.0,31.0,0.0,70.0,2.0,1.0
29.0,1.0,19.0,5.0,9645.0,31.0,2.0,40.0,1.0,1.0
56.0,7.0,20.0,1.0,9130.0,31.0,0.0,70.0,1.0,1.0
57.0,1.0,16.0,1.0,8225.0,31.0,1.0,40.0,2.0,1.0
35.0,1.0,16.0,5.0,9130.0,303.0,0.0,50.0,1.0,8.0
57.0,1.0,16.0,1.0,136.0,31.0,0.0,40.0,2.0,1.0
58.0,1.0,17.0,1.0,8610.0,31.0,1.0,45.0,1.0,1.0
32.0,1.0,16.0,5.0,1006.0,47.0,2.0,40.0,2.0,1.0
37.0,2.0,22.0,1.0,2040.0,20.0,1.0,38.0,1.0,1.0
45.0,3.0,22.0,3.0,2320.0,31.0,0.0,80.0,1.0,1.0
59.0,2.0,16.0,5.0,3602.0,31.0,0.0,32.0,2.0,1.0
30.0,4.0,21.0,1.0,230.0,31.0,0.0,50.0,1.0,1.0
27.0,1.0,21.0,1.0,3255.0,31.0,1.0,40.0,2.0,1.0
38.0,1.0,16.0,1.0,6230.0,303.0,1.0,40.0,1.0,1.0
65.0,4.0,20.0,1.0,2011.0,31.0,1.0,40.0,2.0,1.0
65.0,1.0,21.0,5.0,5120.0,31.0,0.0,25.0,1.0,1.0
29.0,1.0,21.0,1.0,3300.0,233.0,0.0,40.0,2.0,6.0
63.0,7.0,19.0,3.0,8140.0,31.0,0.0,40.0,1.0,1.0
49.0,1.0,16.0,2.0,1065.0,31.0,12.0,40.0,2.0,1.0
28.0,3.0,19.0,1.0,6305.0,31.0,0.0,40.0,1.0,1.0
42.0,6.0,20.0,1.0,205.0,31.0,0.0,50.0,1.0,1.0
49.0,3.0,16.0,3.0,5860.0,31.0,0.0,40.0,2.0,1.0
24.0,1.0,16.0,5.0,4760.0,31.0,2.0,20.0,1.0,9.0
76.0,5.0,16.0,1.0,5550.0,31.0,1.0,21.0,2.0,1.0
42.0,1.0,21.0,1.0,800.0,19.0,0.0,45.0,1.0,1.0
57.0,2.0,20.0,1.0,5740.0,31.0,0.0,40.0,2.0,1.0
61.0,3.0,18.0,1.0,6305.0,31.0,1.0,40.0,1.0,1.0
34.0,1.0,16.0,1.0,5740.0,31.0,0.0,40.0,2.0,1.0
47.0,3.0,21.0,1.0,3802.0,31.0,1.0,40.0,1.0,1.0
53.0,1.0,22.0,1.0,1430.0,210.0,0.0,40.0,1.0,6.0
47.0,1.0,22.0,1.0,1006.0,210.0,1.0,40.0,2.0,6.0
17.0,1.0,14.0,5.0,3603.0,31.0,2.0,8.0,2.0,6.0
27.0,1.0,20.0,5.0,1541.0,31.0,0.0,45.0,1.0,1.0
36.0,1.0,18.0,1.0,8990.0,31.0,0.0,44.0,1.0,1.0
33.0,1.0,21.0,1.0,440.0,31.0,1.0,50.0,2.0,1.0
33.0,6.0,21.0,1.0,4600.0,31.0,0.0,48.0,2.0,1.0
33.0,1.0,20.0,1.0,6355.0,31.0,1.0,43.0,1.0,1.0
31.0,1.0,18.0,5.0,3603.0,20.0,0.0,42.0,2.0,1.0
33.0,1.0,16.0,5.0,7260.0,20.0,13.0,50.0,1.0,9.0
31.0,1.0,21.0,1.0,1050.0,31.0,0.0,50.0,2.0,1.0
37.0,1.0,21.0,1.0,4251.0,19.0,1.0,40.0,1.0,1.0
25.0,2.0,21.0,1.0,2310.0,31.0,0.0,40.0,2.0,1.0
28.0,2.0,21.0,1.0,3323.0,31.0,1.0,40.0,1.0,1.0
52.0,4.0,21.0,3.0,2016.0,31.0,0.0,40.0,2.0,1.0
23.0,1.0,19.0,5.0,205.0,31.0,0.0,40.0,1.0,1.0
21.0,1.0,19.0,5.0,2545.0,31.0,13.0,40.0,2.0,1.0
47.0,1.0,21.0,3.0,3160.0,31.0,0.0,40.0,2.0,1.0
19.0,1.0,18.0,5.0,6240.0,31.0,2.0,48.0,1.0,1.0
18.0,1.0,16.0,5.0,4120.0,31.0,2.0,24.0,1.0,1.0
67.0,4.0,22.0,1.0,230.0,19.0,1.0,20.0,2.0,1.0
54.0,7.0,23.0,1.0,3090.0,31.0,0.0,60.0,1.0,1.0
52.0,6.0,21.0,1.0,2635.0,31.0,1.0,50.0,2.0,1.0
58.0,6.0,21.0,1.0,205.0,31.0,0.0,70.0,1.0,1.0
57.0,1.0,21.0,1.0,5740.0,19.0,1.0,40.0,2.0,1.0
62.0,1.0,21.0,1.0,800.0,31.0,0.0,45.0,2.0,1.0
31.0,1.0,21.0,5.0,1108.0,20.0,2.0,40.0,1.0,1.0
70.0,1.0,21.0,1.0,2205.0,31.0,0.0,6.0,1.0,1.0
43.0,3.0,22.0,1.0,3230.0,6.0,0.0,50.0,2.0,1.0
43.0,3.0,21.0,1.0,3740.0,6.0,1.0,60.0,1.0,1.0
42.0,1.0,20.0,1.0,7000.0,31.0,0.0,40.0,1.0,1.0
46.0,1.0,16.0,1.0,5400.0,31.0,1.0,40.0,2.0,1.0
62.0,1.0,19.0,3.0,4810.0,31.0,0.0,45.0,2.0,1.0
56.0,1.0,14.0,1.0,5610.0,31.0,0.0,45.0,1.0,1.0
55.0,2.0,19.0,1.0,5420.0,31.0,1.0,40.0,2.0,1.0
37.0,3.0,21.0,5.0,5860.0,554.0,0.0,40.0,2.0,3.0
60.0,4.0,22.0,1.0,2320.0,31.0,0.0,40.0,1.0,1.0
50.0,4.0,22.0,1.0,2310.0,31.0,1.0,40.0,2.0,1.0
55.0,1.0,18.0,3.0,8225.0,31.0,0.0,38.0,1.0,1.0
70.0,7.0,18.0,1.0,2205.0,31.0,0.0,20.0,1.0,1.0
67.0,7.0,22.0,1.0,3245.0,31.0,1.0,45.0,2.0,1.0
58.0,1.0,21.0,1.0,4850.0,31.0,0.0,40.0,1.0,1.0
58.0,1.0,22.0,1.0,845.0,31.0,1.0,40.0,2.0,1.0
39.0,2.0,21.0,5.0,4710.0,31.0,0.0,40.0,1.0,1.0
38.0,1.0,22.0,5.0,2310.0,18.0,13.0,40.0,2.0,1.0
65.0,1.0,21.0,1.0,4810.0,55.0,0.0,50.0,2.0,1.0
43.0,2.0,22.0,1.0,2040.0,19.0,0.0,45.0,1.0,1.0
44.0,1.0,20.0,1.0,3255.0,8.0,1.0,42.0,2.0,1.0
56.0,1.0,16.0,3.0,750.0,31.0,0.0,40.0,2.0,1.0
43.0,1.0,16.0,5.0,7200.0,31.0,13.0,40.0,1.0,1.0
37.0,1.0,21.0,1.0,2170.0,31.0,0.0,40.0,2.0,1.0
34.0,1.0,22.0,1.0,230.0,31.0,1.0,50.0,1.0,1.0
34.0,1.0,16.0,1.0,1555.0,31.0,0.0,50.0,1.0,1.0
35.0,1.0,16.0,1.0,4600.0,31.0,1.0,35.0,2.0,1.0
51.0,1.0,18.0,1.0,3401.0,55.0,0.0,60.0,1.0,1.0
46.0,1.0,18.0,1.0,120.0,29.0,1.0,60.0,2.0,1.0
19.0,3.0,18.0,5.0,2310.0,31.0,2.0,32.0,2.0,1.0
22.0,1.0,16.0,5.0,9645.0,31.0,4.0,40.0,2.0,1.0
64.0,1.0,16.0,1.0,9640.0,31.0,0.0,55.0,1.0,1.0
64.0,6.0,20.0,1.0,4850.0,31.0,1.0,50.0,2.0,1.0
37.0,2.0,22.0,1.0,2310.0,31.0,0.0,40.0,2.0,1.0
38.0,1.0,18.0,1.0,6200.0,31.0,1.0,80.0,1.0,1.0
46.0,2.0,16.0,1.0,4220.0,31.0,0.0,40.0,1.0,9.0
45.0,1.0,19.0,1.0,5120.0,31.0,1.0,40.0,2.0,1.0
20.0,1.0,19.0,5.0,4030.0,31.0,2.0,10.0,2.0,9.0
33.0,5.0,20.0,3.0,5260.0,46.0,0.0,40.0,2.0,1.0
42.0,2.0,19.0,3.0,3300.0,36.0,0.0,40.0,1.0,1.0
36.0,1.0,12.0,5.0,4220.0,462.0,13.0,5.0,2.0,2.0
36.0,1.0,20.0,3.0,2810.0,31.0,0.0,40.0,2.0,1.0
18.0,1.0,15.0,5.0,4110.0,31.0,2.0,10.0,1.0,1.0
58.0,1.0,17.0,1.0,3603.0,5.0,0.0,40.0,2.0,2.0
30.0,1.0,22.0,1.0,2310.0,31.0,0.0,55.0,2.0,1.0
34.0,1.0,22.0,1.0,230.0,31.0,1.0,55.0,1.0,1.0
57.0,1.0,16.0,1.0,5400.0,46.0,0.0,40.0,2.0,1.0
56.0,1.0,20.0,1.0,7300.0,27.0,1.0,40.0,1.0,1.0
53.0,1.0,17.0,1.0,9130.0,31.0,0.0,40.0,1.0,1.0
53.0,1.0,16.0,1.0,5160.0,40.0,1.0,38.0,2.0,1.0
25.0,1.0,18.0,5.0,4720.0,48.0,2.0,30.0,2.0,1.0
55.0,1.0,19.0,3.0,440.0,31.0,0.0,58.0,1.0,1.0
68.0,1.0,19.0,1.0,4950.0,20.0,1.0,1.0,2.0,1.0
50.0,4.0,17.0,2.0,3601.0,31.0,0.0,30.0,2.0,1.0
31.0,1.0,19.0,1.0,3740.0,31.0,0.0,40.0,1.0,1.0
50.0,4.0,18.0,1.0,6730.0,31.0,0.0,40.0,2.0,1.0
56.0,1.0,16.0,1.0,9130.0,31.0,1.0,50.0,1.0,1.0
65.0,1.0,20.0,1.0,4850.0,31.0,0.0,45.0,1.0,1.0
52.0,1.0,21.0,1.0,510.0,19.0,0.0,45.0,2.0,1.0
48.0,6.0,21.0,1.0,2752.0,5.0,1.0,30.0,1.0,1.0
19.0,1.0,19.0,5.0,4340.0,31.0,4.0,20.0,2.0,1.0
34.0,1.0,16.0,5.0,4600.0,31.0,0.0,40.0,2.0,1.0
40.0,1.0,16.0,3.0,6260.0,31.0,13.0,45.0,1.0,1.0
52.0,6.0,14.0,1.0,205.0,46.0,0.0,50.0,1.0,1.0
47.0,4.0,21.0,1.0,5860.0,31.0,1.0,60.0,2.0,1.0
44.0,1.0,21.0,3.0,2310.0,31.0,0.0,40.0,2.0,1.0
18.0,1.0,14.0,5.0,4251.0,31.0,2.0,35.0,1.0,1.0
41.0,6.0,20.0,1.0,205.0,31.0,1.0,60.0,1.0,1.0
18.0,1.0,16.0,5.0,6050.0,31.0,2.0,15.0,2.0,1.0
49.0,7.0,16.0,1.0,220.0,4.0,0.0,50.0,1.0,1.0
47.0,7.0,18.0,1.0,5740.0,110.0,1.0,25.0,2.0,1.0
57.0,1.0,16.0,1.0,7700.0,31.0,0.0,45.0,1.0,1.0
57.0,3.0,16.0,1.0,2360.0,31.0,1.0,36.0,2.0,1.0
68.0,1.0,18.0,1.0,4500.0,31.0,0.0,40.0,2.0,1.0
67.0,1.0,18.0,1.0,9130.0,31.0,1.0,36.0,1.0,1.0
22.0,1.0,16.0,5.0,4720.0,31.0,0.0,22.0,2.0,1.0
61.0,1.0,16.0,1.0,4020.0,31.0,1.0,60.0,2.0,1.0
75.0,1.0,18.0,3.0,5240.0,31.0,0.0,32.0,2.0,1.0
47.0,1.0,19.0,5.0,8610.0,31.0,0.0,40.0,1.0,1.0
27.0,2.0,19.0,1.0,3500.0,31.0,0.0,55.0,2.0,1.0
31.0,1.0,18.0,1.0,7330.0,31.0,1.0,40.0,1.0,1.0
27.0,1.0,20.0,1.0,3620.0,31.0,0.0,40.0,1.0,1.0
27.0,2.0,24.0,1.0,3050.0,31.0,1.0,40.0,2.0,1.0
58.0,2.0,22.0,1.0,800.0,8.0,1.0,50.0,2.0,1.0
42.0,1.0,16.0,3.0,5110.0,31.0,0.0,55.0,2.0,1.0
51.0,1.0,16.0,3.0,4720.0,31.0,13.0,40.0,1.0,1.0
64.0,2.0,22.0,5.0,2040.0,31.0,0.0,70.0,1.0,1.0
62.0,1.0,16.0,1.0,4220.0,31.0,1.0,40.0,2.0,1.0
30.0,1.0,21.0,1.0,910.0,19.0,0.0,40.0,1.0,1.0
29.0,1.0,21.0,1.0,1006.0,17.0,1.0,40.0,2.0,1.0
54.0,1.0,21.0,1.0,5110.0,30.0,0.0,55.0,2.0,1.0
53.0,1.0,21.0,1.0,9130.0,55.0,1.0,55.0,1.0,1.0
29.0,1.0,22.0,5.0,440.0,31.0,2.0,45.0,1.0,1.0
59.0,6.0,19.0,1.0,4510.0,31.0,0.0,35.0,2.0,1.0
56.0,1.0,19.0,1.0,9130.0,46.0,1.0,50.0,1.0,1.0
53.0,2.0,21.0,3.0,1021.0,19.0,0.0,40.0,1.0,1.0
51.0,3.0,22.0,3.0,2310.0,31.0,13.0,40.0,2.0,1.0
49.0,3.0,16.0,1.0,4020.0,303.0,0.0,40.0,2.0,1.0
43.0,2.0,11.0,1.0,9142.0,303.0,1.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,4110.0,31.0,2.0,18.0,2.0,1.0
29.0,1.0,16.0,5.0,1555.0,20.0,0.0,48.0,2.0,9.0
53.0,4.0,19.0,1.0,7000.0,31.0,0.0,40.0,1.0,1.0
55.0,1.0,20.0,1.0,2300.0,31.0,0.0,36.0,2.0,1.0
53.0,6.0,20.0,1.0,205.0,31.0,1.0,75.0,1.0,1.0
40.0,1.0,17.0,1.0,5610.0,46.0,0.0,34.0,2.0,1.0
40.0,1.0,11.0,1.0,6200.0,38.0,1.0,60.0,1.0,1.0
67.0,1.0,21.0,1.0,8030.0,31.0,0.0,40.0,1.0,1.0
65.0,3.0,19.0,1.0,440.0,31.0,0.0,35.0,2.0,1.0
56.0,1.0,20.0,1.0,440.0,31.0,1.0,50.0,1.0,1.0
27.0,2.0,19.0,5.0,3930.0,31.0,0.0,48.0,1.0,1.0
59.0,6.0,16.0,2.0,8990.0,31.0,0.0,16.0,1.0,1.0
60.0,1.0,20.0,1.0,7640.0,31.0,0.0,48.0,1.0,1.0
59.0,1.0,19.0,1.0,5120.0,31.0,1.0,48.0,2.0,1.0
60.0,1.0,20.0,1.0,3255.0,31.0,1.0,24.0,2.0,1.0
32.0,1.0,18.0,1.0,4220.0,303.0,0.0,80.0,1.0,1.0
29.0,1.0,17.0,1.0,4220.0,48.0,1.0,25.0,2.0,1.0
65.0,3.0,16.0,1.0,4220.0,46.0,0.0,40.0,1.0,1.0
56.0,4.0,16.0,3.0,3602.0,31.0,0.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,4720.0,31.0,0.0,25.0,2.0,1.0
20.0,1.0,19.0,5.0,5240.0,31.0,12.0,20.0,2.0,1.0
61.0,6.0,16.0,1.0,205.0,31.0,1.0,40.0,1.0,1.0
30.0,2.0,21.0,5.0,3421.0,8.0,0.0,38.0,2.0,1.0
65.0,1.0,22.0,1.0,940.0,21.0,0.0,40.0,2.0,1.0
33.0,1.0,19.0,5.0,5710.0,47.0,0.0,55.0,2.0,1.0
62.0,1.0,18.0,3.0,9645.0,31.0,0.0,24.0,1.0,1.0
62.0,7.0,21.0,1.0,205.0,31.0,0.0,40.0,1.0,1.0
62.0,2.0,16.0,3.0,5740.0,6.0,0.0,40.0,2.0,1.0
67.0,1.0,19.0,1.0,7750.0,31.0,0.0,40.0,1.0,1.0
63.0,1.0,21.0,3.0,5730.0,31.0,0.0,42.0,2.0,1.0
35.0,1.0,18.0,3.0,1108.0,463.0,0.0,55.0,1.0,2.0
55.0,7.0,18.0,1.0,5120.0,31.0,0.0,15.0,2.0,1.0
55.0,7.0,19.0,1.0,440.0,31.0,1.0,55.0,1.0,1.0
21.0,3.0,19.0,5.0,5260.0,31.0,2.0,15.0,2.0,1.0
56.0,2.0,19.0,1.0,5740.0,31.0,0.0,40.0,2.0,1.0
56.0,4.0,16.0,1.0,4210.0,31.0,1.0,45.0,1.0,1.0
54.0,1.0,19.0,3.0,9210.0,31.0,0.0,60.0,1.0,1.0
63.0,6.0,19.0,1.0,205.0,31.0,0.0,40.0,1.0,1.0
63.0,1.0,19.0,1.0,5820.0,31.0,1.0,30.0,2.0,1.0
59.0,1.0,21.0,1.0,140.0,31.0,0.0,40.0,1.0,1.0
59.0,1.0,20.0,1.0,3324.0,31.0,1.0,24.0,2.0,1.0
52.0,1.0,19.0,3.0,4220.0,31.0,0.0,40.0,2.0,1.0
66.0,2.0,22.0,1.0,420.0,29.0,0.0,55.0,1.0,1.0
58.0,1.0,19.0,1.0,3402.0,19.0,0.0,40.0,2.0,1.0
65.0,1.0,19.0,1.0,9130.0,46.0,1.0,70.0,1.0,1.0
48.0,1.0,21.0,1.0,4965.0,31.0,0.0,20.0,2.0,1.0
48.0,5.0,21.0,1.0,3258.0,31.0,1.0,40.0,1.0,1.0
32.0,1.0,19.0,5.0,3602.0,6.0,0.0,40.0,2.0,2.0
71.0,1.0,16.0,3.0,4130.0,31.0,6.0,24.0,2.0,1.0
49.0,1.0,20.0,1.0,4700.0,31.0,1.0,50.0,2.0,1.0
33.0,1.0,21.0,1.0,4810.0,6.0,0.0,40.0,1.0,1.0
30.0,1.0,19.0,1.0,5240.0,31.0,1.0,40.0,2.0,1.0
60.0,1.0,1.0,1.0,9130.0,31.0,0.0,50.0,1.0,1.0
70.0,3.0,22.0,1.0,2310.0,46.0,0.0,16.0,1.0,1.0
58.0,2.0,19.0,1.0,7000.0,31.0,0.0,40.0,1.0,1.0
63.0,3.0,20.0,1.0,3255.0,31.0,1.0,16.0,2.0,1.0
40.0,1.0,20.0,3.0,3603.0,31.0,0.0,35.0,2.0,1.0
67.0,6.0,21.0,5.0,4251.0,31.0,0.0,35.0,1.0,1.0
45.0,1.0,18.0,1.0,4700.0,31.0,1.0,45.0,1.0,1.0
17.0,1.0,13.0,5.0,5240.0,45.0,2.0,15.0,1.0,1.0
65.0,2.0,23.0,3.0,2310.0,31.0,0.0,40.0,2.0,1.0
27.0,2.0,16.0,5.0,4655.0,31.0,2.0,16.0,1.0,1.0
47.0,1.0,18.0,1.0,205.0,31.0,0.0,50.0,1.0,1.0
51.0,1.0,14.0,1.0,9720.0,27.0,1.0,20.0,2.0,1.0
48.0,1.0,19.0,1.0,7750.0,31.0,0.0,50.0,1.0,1.0
41.0,2.0,18.0,1.0,2320.0,31.0,1.0,40.0,2.0,1.0
21.0,2.0,16.0,5.0,3603.0,31.0,4.0,36.0,2.0,1.0
60.0,6.0,19.0,1.0,9130.0,19.0,0.0,50.0,1.0,1.0
59.0,4.0,19.0,1.0,20.0,31.0,1.0,40.0,2.0,1.0
29.0,1.0,19.0,1.0,5240.0,39.0,0.0,20.0,1.0,1.0
30.0,1.0,21.0,1.0,3255.0,31.0,1.0,40.0,2.0,1.0
29.0,1.0,19.0,5.0,8990.0,31.0,0.0,60.0,2.0,1.0
61.0,2.0,16.0,1.0,3646.0,31.0,0.0,32.0,2.0,1.0
70.0,2.0,21.0,1.0,9121.0,19.0,1.0,30.0,1.0,1.0
77.0,1.0,19.0,2.0,9645.0,31.0,0.0,32.0,2.0,1.0
26.0,1.0,19.0,1.0,4720.0,31.0,0.0,30.0,2.0,1.0
18.0,1.0,9.0,1.0,4020.0,303.0,1.0,62.0,1.0,8.0
64.0,1.0,21.0,3.0,5730.0,31.0,0.0,42.0,2.0,1.0
44.0,1.0,22.0,1.0,1220.0,19.0,0.0,30.0,2.0,1.0
42.0,1.0,21.0,1.0,1430.0,31.0,1.0,40.0,1.0,1.0
20.0,1.0,16.0,5.0,9130.0,31.0,0.0,99.0,1.0,1.0
23.0,1.0,16.0,5.0,4020.0,31.0,13.0,53.0,2.0,1.0
24.0,2.0,21.0,5.0,4710.0,31.0,0.0,50.0,2.0,1.0
26.0,1.0,21.0,5.0,710.0,27.0,13.0,40.0,1.0,1.0
52.0,1.0,22.0,1.0,120.0,31.0,0.0,45.0,2.0,1.0
54.0,6.0,20.0,1.0,7200.0,31.0,1.0,30.0,1.0,1.0
53.0,4.0,16.0,3.0,4020.0,20.0,0.0,40.0,2.0,1.0
38.0,1.0,19.0,5.0,8990.0,20.0,13.0,56.0,1.0,1.0
24.0,1.0,19.0,5.0,7750.0,31.0,0.0,48.0,2.0,9.0
73.0,2.0,19.0,1.0,9122.0,31.0,0.0,10.0,1.0,1.0
41.0,1.0,23.0,1.0,3040.0,31.0,0.0,55.0,1.0,1.0
52.0,2.0,21.0,1.0,5000.0,31.0,0.0,42.0,1.0,1.0
55.0,1.0,19.0,1.0,5120.0,31.0,1.0,35.0,2.0,1.0
58.0,3.0,19.0,1.0,5400.0,31.0,0.0,34.0,1.0,1.0
52.0,1.0,20.0,1.0,3255.0,31.0,1.0,40.0,2.0,1.0
27.0,1.0,20.0,5.0,9130.0,53.0,2.0,50.0,1.0,1.0
53.0,2.0,22.0,1.0,2040.0,13.0,0.0,44.0,1.0,1.0
46.0,7.0,21.0,1.0,2205.0,31.0,1.0,42.0,2.0,1.0
18.0,3.0,16.0,5.0,4251.0,31.0,3.0,24.0,2.0,9.0
79.0,3.0,18.0,1.0,9121.0,31.0,0.0,15.0,1.0,1.0
72.0,1.0,16.0,3.0,4700.0,31.0,0.0,26.0,2.0,1.0
48.0,1.0,17.0,5.0,5240.0,31.0,0.0,50.0,2.0,1.0
17.0,1.0,14.0,5.0,3960.0,31.0,2.0,30.0,1.0,1.0
30.0,1.0,16.0,5.0,8990.0,31.0,13.0,65.0,1.0,3.0
23.0,1.0,21.0,5.0,800.0,17.0,0.0,40.0,1.0,1.0
23.0,1.0,21.0,5.0,1600.0,17.0,13.0,40.0,2.0,1.0
44.0,1.0,20.0,1.0,7150.0,31.0,0.0,40.0,1.0,1.0
42.0,1.0,16.0,1.0,5510.0,31.0,1.0,13.0,2.0,1.0
32.0,1.0,19.0,5.0,220.0,29.0,0.0,40.0,1.0,1.0
55.0,2.0,21.0,1.0,3255.0,6.0,0.0,32.0,2.0,1.0
56.0,1.0,18.0,1.0,4840.0,31.0,1.0,53.0,1.0,1.0
69.0,1.0,21.0,1.0,10.0,31.0,0.0,40.0,1.0,1.0
60.0,1.0,16.0,1.0,7750.0,18.0,0.0,40.0,1.0,1.0
57.0,1.0,16.0,1.0,7750.0,31.0,1.0,40.0,2.0,1.0
66.0,6.0,24.0,3.0,3601.0,19.0,0.0,38.0,2.0,1.0
64.0,1.0,16.0,5.0,6240.0,31.0,0.0,40.0,1.0,1.0
50.0,5.0,16.0,5.0,565.0,31.0,15.0,40.0,2.0,1.0
31.0,2.0,22.0,1.0,3258.0,31.0,0.0,32.0,2.0,1.0
30.0,5.0,21.0,1.0,1710.0,31.0,1.0,40.0,1.0,1.0
60.0,1.0,21.0,1.0,4210.0,31.0,0.0,40.0,1.0,1.0
58.0,1.0,19.0,1.0,540.0,31.0,1.0,40.0,2.0,1.0
22.0,2.0,20.0,5.0,4251.0,31.0,2.0,8.0,1.0,1.0
38.0,1.0,19.0,3.0,8140.0,31.0,0.0,45.0,1.0,1.0
29.0,1.0,20.0,5.0,5610.0,31.0,13.0,32.0,2.0,1.0
67.0,6.0,19.0,1.0,7200.0,20.0,0.0,40.0,1.0,1.0
64.0,2.0,19.0,1.0,3602.0,31.0,1.0,12.0,2.0,1.0
61.0,1.0,18.0,1.0,8740.0,31.0,0.0,40.0,1.0,1.0
62.0,1.0,21.0,1.0,3255.0,31.0,1.0,40.0,2.0,1.0
53.0,2.0,21.0,1.0,3323.0,36.0,0.0,60.0,1.0,1.0
19.0,1.0,19.0,5.0,4251.0,31.0,2.0,20.0,1.0,1.0
55.0,1.0,20.0,1.0,1555.0,31.0,0.0,60.0,1.0,1.0
35.0,1.0,21.0,1.0,3602.0,233.0,0.0,8.0,2.0,6.0
60.0,6.0,16.0,1.0,9130.0,19.0,1.0,70.0,1.0,1.0
44.0,1.0,22.0,1.0,800.0,19.0,0.0,40.0,1.0,1.0
45.0,1.0,21.0,1.0,800.0,20.0,1.0,40.0,2.0,1.0
38.0,1.0,19.0,5.0,4010.0,31.0,0.0,45.0,1.0,1.0
60.0,3.0,16.0,3.0,2545.0,31.0,0.0,40.0,2.0,1.0
65.0,6.0,24.0,1.0,2040.0,20.0,0.0,50.0,1.0,1.0
57.0,1.0,16.0,1.0,20.0,31.0,0.0,41.0,2.0,1.0
24.0,1.0,21.0,5.0,2360.0,362.0,0.0,90.0,2.0,1.0
28.0,1.0,21.0,5.0,2360.0,364.0,12.0,90.0,2.0,1.0
36.0,1.0,16.0,4.0,6260.0,31.0,0.0,37.0,1.0,1.0
69.0,1.0,20.0,2.0,5810.0,31.0,0.0,40.0,2.0,1.0
35.0,3.0,21.0,1.0,5110.0,31.0,0.0,40.0,2.0,1.0
39.0,4.0,20.0,1.0,3710.0,31.0,1.0,44.0,1.0,1.0
44.0,2.0,19.0,1.0,910.0,31.0,0.0,42.0,2.0,1.0
47.0,1.0,16.0,1.0,9620.0,8.0,1.0,42.0,1.0,1.0
57.0,3.0,21.0,5.0,60.0,31.0,0.0,40.0,1.0,1.0
33.0,1.0,21.0,1.0,4700.0,51.0,0.0,50.0,2.0,1.0
38.0,3.0,22.0,1.0,230.0,29.0,1.0,50.0,1.0,1.0
56.0,1.0,18.0,1.0,6200.0,31.0,1.0,45.0,1.0,1.0
61.0,2.0,19.0,1.0,7810.0,31.0,0.0,40.0,2.0,1.0
64.0,1.0,20.0,1.0,4210.0,31.0,1.0,45.0,1.0,1.0
62.0,1.0,16.0,1.0,9130.0,31.0,0.0,50.0,1.0,1.0
56.0,1.0,21.0,1.0,3255.0,31.0,1.0,40.0,2.0,1.0
54.0,3.0,16.0,1.0,5820.0,23.0,0.0,40.0,2.0,1.0
45.0,1.0,13.0,1.0,9130.0,29.0,1.0,35.0,1.0,1.0
52.0,1.0,16.0,3.0,9130.0,31.0,0.0,40.0,1.0,1.0
58.0,3.0,21.0,1.0,2545.0,31.0,0.0,40.0,2.0,1.0
61.0,7.0,22.0,1.0,205.0,18.0,1.0,60.0,1.0,1.0
36.0,1.0,19.0,5.0,8140.0,19.0,0.0,40.0,1.0,1.0
24.0,1.0,16.0,5.0,4760.0,31.0,0.0,40.0,2.0,1.0
27.0,1.0,11.0,1.0,7210.0,303.0,1.0,40.0,1.0,1.0
30.0,1.0,22.0,5.0,2310.0,31.0,0.0,45.0,2.0,1.0
36.0,1.0,19.0,5.0,4110.0,31.0,0.0,60.0,1.0,1.0
63.0,1.0,19.0,1.0,4020.0,303.0,0.0,36.0,1.0,1.0
58.0,1.0,16.0,1.0,4020.0,303.0,1.0,38.0,2.0,1.0
27.0,1.0,21.0,5.0,2014.0,31.0,0.0,40.0,1.0,1.0
24.0,1.0,20.0,5.0,3255.0,31.0,13.0,30.0,2.0,1.0
65.0,2.0,22.0,1.0,2310.0,31.0,0.0,16.0,1.0,1.0
