AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
51.0,7.0,21.0,1.0,710.0,301.0,0.0,50.0,2.0,1.0
53.0,7.0,21.0,1.0,4840.0,301.0,1.0,50.0,1.0,1.0
51.0,3.0,20.0,1.0,3870.0,20.0,0.0,40.0,1.0,1.0
49.0,2.0,21.0,1.0,3255.0,8.0,1.0,36.0,2.0,1.0
25.0,1.0,16.0,5.0,4600.0,8.0,2.0,40.0,2.0,1.0
40.0,4.0,24.0,5.0,1760.0,26.0,0.0,40.0,1.0,1.0
36.0,1.0,21.0,1.0,220.0,10.0,0.0,40.0,1.0,1.0
35.0,1.0,22.0,1.0,2310.0,215.0,1.0,30.0,2.0,1.0
66.0,6.0,22.0,3.0,205.0,151.0,8.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,4600.0,139.0,15.0,45.0,2.0,1.0
37.0,1.0,21.0,1.0,1360.0,8.0,0.0,41.0,1.0,1.0
56.0,1.0,20.0,1.0,9130.0,46.0,0.0,50.0,1.0,1.0
57.0,5.0,19.0,1.0,5550.0,40.0,1.0,45.0,2.0,1.0
28.0,1.0,21.0,1.0,5120.0,8.0,0.0,10.0,2.0,1.0
28.0,5.0,19.0,1.0,20.0,8.0,1.0,40.0,1.0,1.0
43.0,1.0,19.0,1.0,10.0,8.0,1.0,40.0,1.0,1.0
17.0,1.0,15.0,5.0,9620.0,8.0,2.0,5.0,1.0,1.0
56.0,1.0,16.0,1.0,5860.0,8.0,0.0,45.0,2.0,1.0
52.0,7.0,21.0,1.0,6355.0,48.0,1.0,40.0,1.0,1.0
19.0,1.0,16.0,1.0,4110.0,8.0,2.0,25.0,2.0,1.0
52.0,1.0,22.0,3.0,1530.0,16.0,0.0,50.0,2.0,1.0
37.0,6.0,21.0,5.0,6355.0,120.0,2.0,30.0,1.0,2.0
32.0,1.0,22.0,1.0,1360.0,8.0,0.0,40.0,2.0,1.0
35.0,5.0,21.0,1.0,1360.0,8.0,1.0,40.0,1.0,1.0
73.0,2.0,23.0,1.0,3090.0,8.0,0.0,40.0,1.0,1.0
50.0,1.0,23.0,1.0,3100.0,6.0,1.0,50.0,1.0,9.0
17.0,1.0,14.0,5.0,4020.0,8.0,2.0,12.0,2.0,8.0
46.0,1.0,18.0,3.0,220.0,312.0,13.0,40.0,1.0,8.0
42.0,3.0,16.0,1.0,5720.0,8.0,0.0,40.0,2.0,1.0
41.0,1.0,16.0,1.0,6050.0,31.0,1.0,50.0,1.0,1.0
66.0,2.0,24.0,1.0,2040.0,8.0,0.0,40.0,1.0,1.0
62.0,2.0,23.0,1.0,2040.0,29.0,1.0,30.0,2.0,1.0
51.0,1.0,16.0,3.0,7840.0,6.0,0.0,40.0,1.0,1.0
40.0,1.0,16.0,3.0,7240.0,8.0,0.0,45.0,1.0,1.0
40.0,1.0,22.0,5.0,4600.0,8.0,13.0,20.0,2.0,1.0
58.0,3.0,18.0,3.0,7700.0,8.0,0.0,40.0,1.0,1.0
64.0,1.0,16.0,3.0,440.0,54.0,0.0,60.0,1.0,1.0
55.0,1.0,21.0,3.0,3255.0,49.0,13.0,50.0,2.0,1.0
67.0,4.0,21.0,1.0,2310.0,55.0,0.0,10.0,2.0,1.0
36.0,1.0,22.0,1.0,4110.0,8.0,0.0,20.0,2.0,1.0
40.0,3.0,22.0,1.0,2360.0,35.0,1.0,40.0,1.0,1.0
48.0,7.0,22.0,1.0,10.0,26.0,0.0,55.0,1.0,1.0
47.0,3.0,18.0,1.0,7340.0,51.0,0.0,60.0,1.0,1.0
45.0,1.0,16.0,1.0,3648.0,8.0,1.0,30.0,2.0,1.0
21.0,1.0,16.0,5.0,3648.0,8.0,4.0,30.0,2.0,1.0
61.0,1.0,16.0,1.0,8990.0,6.0,0.0,40.0,1.0,1.0
59.0,1.0,16.0,1.0,4030.0,303.0,1.0,40.0,2.0,1.0
29.0,5.0,20.0,5.0,3930.0,12.0,2.0,35.0,2.0,1.0
24.0,1.0,18.0,5.0,4700.0,6.0,2.0,50.0,2.0,1.0
22.0,1.0,20.0,1.0,4700.0,6.0,2.0,50.0,2.0,1.0
72.0,5.0,21.0,1.0,160.0,15.0,0.0,40.0,1.0,9.0
52.0,1.0,16.0,1.0,20.0,15.0,1.0,45.0,2.0,9.0
26.0,1.0,20.0,1.0,5160.0,15.0,2.0,27.0,1.0,9.0
24.0,1.0,16.0,1.0,310.0,15.0,2.0,45.0,1.0,9.0
25.0,1.0,19.0,1.0,5400.0,6.0,9.0,40.0,2.0,1.0
22.0,1.0,16.0,1.0,4500.0,8.0,9.0,50.0,2.0,9.0
54.0,8.0,21.0,1.0,4700.0,8.0,0.0,40.0,1.0,1.0
52.0,8.0,22.0,1.0,2350.0,31.0,1.0,50.0,2.0,1.0
18.0,1.0,14.0,5.0,5240.0,8.0,2.0,20.0,2.0,1.0
30.0,1.0,21.0,3.0,1106.0,35.0,0.0,40.0,1.0,1.0
30.0,2.0,22.0,5.0,350.0,55.0,13.0,40.0,2.0,1.0
57.0,1.0,22.0,2.0,1005.0,8.0,0.0,50.0,1.0,1.0
59.0,1.0,21.0,2.0,310.0,8.0,5.0,60.0,2.0,1.0
29.0,1.0,16.0,5.0,1555.0,8.0,10.0,50.0,1.0,1.0
42.0,1.0,21.0,1.0,4760.0,16.0,0.0,50.0,1.0,1.0
63.0,2.0,22.0,3.0,420.0,21.0,0.0,40.0,2.0,2.0
30.0,1.0,21.0,1.0,4760.0,8.0,0.0,39.0,2.0,1.0
43.0,1.0,19.0,1.0,6200.0,44.0,1.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,4435.0,8.0,4.0,35.0,2.0,1.0
46.0,1.0,23.0,1.0,3550.0,55.0,0.0,50.0,1.0,1.0
43.0,1.0,15.0,1.0,4110.0,8.0,1.0,15.0,2.0,1.0
32.0,6.0,18.0,5.0,6260.0,8.0,2.0,40.0,1.0,6.0
60.0,7.0,22.0,2.0,710.0,38.0,0.0,5.0,1.0,1.0
47.0,6.0,21.0,1.0,4920.0,26.0,0.0,25.0,2.0,1.0
50.0,6.0,22.0,1.0,440.0,46.0,1.0,25.0,1.0,1.0
61.0,2.0,16.0,1.0,9645.0,8.0,0.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,4251.0,8.0,2.0,30.0,1.0,1.0
71.0,1.0,21.0,3.0,800.0,12.0,0.0,28.0,2.0,1.0
51.0,1.0,22.0,1.0,5860.0,8.0,0.0,40.0,2.0,1.0
53.0,1.0,21.0,1.0,4760.0,37.0,1.0,40.0,1.0,1.0
67.0,1.0,19.0,1.0,10.0,48.0,1.0,60.0,1.0,1.0
37.0,5.0,23.0,1.0,2100.0,26.0,0.0,60.0,1.0,1.0
67.0,1.0,21.0,1.0,5510.0,39.0,0.0,12.0,1.0,1.0
68.0,1.0,21.0,1.0,4720.0,39.0,1.0,4.0,2.0,1.0
50.0,1.0,21.0,1.0,4710.0,40.0,0.0,40.0,2.0,1.0
48.0,4.0,16.0,1.0,6730.0,8.0,1.0,40.0,1.0,1.0
50.0,6.0,21.0,1.0,205.0,8.0,0.0,40.0,1.0,1.0
51.0,1.0,16.0,1.0,4920.0,8.0,1.0,40.0,2.0,1.0
57.0,6.0,19.0,3.0,205.0,1.0,0.0,50.0,2.0,1.0
51.0,7.0,21.0,3.0,1108.0,8.0,0.0,20.0,1.0,1.0
33.0,6.0,21.0,5.0,440.0,56.0,0.0,50.0,1.0,1.0
33.0,1.0,19.0,5.0,2634.0,56.0,12.0,40.0,1.0,1.0
31.0,4.0,21.0,5.0,2310.0,8.0,13.0,60.0,2.0,1.0
66.0,1.0,16.0,1.0,9122.0,8.0,0.0,32.0,2.0,1.0
67.0,1.0,20.0,1.0,4760.0,8.0,1.0,45.0,1.0,1.0
38.0,1.0,19.0,1.0,5110.0,6.0,0.0,40.0,2.0,2.0
41.0,1.0,19.0,1.0,4251.0,6.0,1.0,50.0,1.0,2.0
37.0,1.0,19.0,5.0,7000.0,48.0,0.0,55.0,1.0,1.0
23.0,1.0,19.0,5.0,4350.0,8.0,13.0,36.0,2.0,9.0
28.0,1.0,21.0,5.0,3255.0,4.0,0.0,40.0,2.0,1.0
54.0,4.0,21.0,5.0,2360.0,56.0,0.0,40.0,2.0,1.0
49.0,4.0,20.0,5.0,3802.0,8.0,13.0,40.0,2.0,1.0
42.0,7.0,19.0,1.0,4920.0,8.0,0.0,40.0,2.0,1.0
47.0,7.0,19.0,1.0,6200.0,6.0,1.0,60.0,1.0,3.0
61.0,7.0,22.0,1.0,1305.0,48.0,0.0,45.0,1.0,1.0
60.0,6.0,21.0,1.0,410.0,48.0,1.0,40.0,2.0,1.0
48.0,6.0,21.0,1.0,2850.0,138.0,0.0,30.0,2.0,1.0
61.0,1.0,22.0,1.0,20.0,301.0,1.0,40.0,1.0,1.0
37.0,6.0,21.0,1.0,4965.0,8.0,0.0,40.0,1.0,1.0
39.0,6.0,19.0,1.0,4965.0,22.0,1.0,50.0,2.0,1.0
33.0,1.0,21.0,1.0,52.0,42.0,0.0,50.0,1.0,1.0
34.0,1.0,21.0,1.0,4840.0,8.0,1.0,50.0,2.0,1.0
46.0,1.0,21.0,3.0,7320.0,19.0,0.0,55.0,1.0,1.0
36.0,1.0,20.0,1.0,3603.0,49.0,12.0,45.0,2.0,1.0
54.0,1.0,21.0,1.0,4840.0,8.0,0.0,60.0,1.0,1.0
42.0,1.0,22.0,1.0,3150.0,42.0,1.0,35.0,2.0,1.0
51.0,1.0,21.0,1.0,440.0,26.0,0.0,55.0,1.0,1.0
55.0,6.0,20.0,1.0,205.0,8.0,1.0,40.0,2.0,1.0
27.0,1.0,19.0,1.0,120.0,6.0,0.0,40.0,2.0,1.0
31.0,1.0,16.0,1.0,9130.0,303.0,1.0,99.0,1.0,1.0
57.0,1.0,13.0,3.0,3602.0,8.0,0.0,36.0,2.0,1.0
63.0,1.0,23.0,1.0,3090.0,22.0,0.0,45.0,1.0,1.0
56.0,6.0,24.0,1.0,1825.0,217.0,1.0,20.0,2.0,9.0
49.0,1.0,21.0,1.0,7840.0,233.0,1.0,40.0,2.0,6.0
55.0,7.0,24.0,1.0,710.0,6.0,0.0,50.0,2.0,1.0
54.0,2.0,21.0,1.0,5740.0,55.0,0.0,40.0,2.0,1.0
56.0,1.0,21.0,1.0,4840.0,27.0,1.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,4760.0,8.0,2.0,20.0,2.0,1.0
17.0,1.0,14.0,5.0,4435.0,8.0,2.0,12.0,1.0,1.0
61.0,7.0,18.0,1.0,205.0,8.0,0.0,80.0,1.0,1.0
60.0,2.0,16.0,1.0,2545.0,5.0,1.0,8.0,2.0,1.0
57.0,1.0,20.0,1.0,5000.0,18.0,1.0,28.0,2.0,1.0
67.0,6.0,22.0,1.0,1010.0,23.0,0.0,1.0,1.0,1.0
67.0,1.0,21.0,1.0,800.0,215.0,1.0,25.0,2.0,1.0
42.0,1.0,16.0,5.0,4720.0,6.0,2.0,30.0,2.0,1.0
19.0,4.0,18.0,5.0,9640.0,8.0,7.0,20.0,1.0,1.0
18.0,1.0,14.0,5.0,4055.0,35.0,7.0,32.0,2.0,1.0
59.0,1.0,18.0,1.0,4220.0,8.0,0.0,18.0,1.0,1.0
49.0,3.0,18.0,1.0,5820.0,139.0,1.0,40.0,2.0,1.0
22.0,1.0,21.0,5.0,2205.0,22.0,0.0,30.0,2.0,1.0
22.0,5.0,21.0,5.0,1310.0,47.0,12.0,30.0,2.0,1.0
22.0,1.0,16.0,5.0,1970.0,301.0,0.0,40.0,1.0,6.0
60.0,7.0,19.0,1.0,205.0,8.0,0.0,55.0,2.0,1.0
58.0,7.0,18.0,1.0,205.0,8.0,1.0,50.0,1.0,1.0
60.0,1.0,17.0,1.0,6260.0,39.0,0.0,20.0,1.0,1.0
23.0,1.0,14.0,5.0,4110.0,48.0,0.0,35.0,2.0,1.0
55.0,1.0,15.0,3.0,3602.0,17.0,0.0,74.0,2.0,1.0
55.0,1.0,21.0,1.0,110.0,55.0,0.0,60.0,2.0,1.0
43.0,1.0,16.0,1.0,5120.0,8.0,0.0,45.0,2.0,1.0
44.0,1.0,12.0,1.0,6260.0,8.0,1.0,40.0,1.0,1.0
57.0,1.0,21.0,3.0,4840.0,20.0,0.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,4720.0,8.0,2.0,15.0,1.0,1.0
33.0,1.0,21.0,1.0,3255.0,8.0,0.0,12.0,2.0,1.0
33.0,2.0,22.0,1.0,2040.0,42.0,1.0,50.0,1.0,1.0
36.0,1.0,23.0,1.0,2100.0,2.0,0.0,45.0,1.0,1.0
33.0,1.0,21.0,1.0,10.0,25.0,1.0,45.0,2.0,1.0
61.0,1.0,16.0,1.0,7420.0,19.0,0.0,22.0,1.0,1.0
54.0,4.0,20.0,1.0,5220.0,8.0,1.0,40.0,2.0,1.0
37.0,6.0,23.0,1.0,2100.0,8.0,1.0,50.0,2.0,1.0
69.0,2.0,22.0,1.0,2205.0,45.0,1.0,10.0,2.0,1.0
51.0,2.0,23.0,3.0,3090.0,36.0,0.0,50.0,2.0,1.0
58.0,1.0,19.0,3.0,440.0,8.0,0.0,60.0,1.0,1.0
55.0,2.0,19.0,3.0,5420.0,8.0,13.0,40.0,2.0,1.0
69.0,6.0,19.0,1.0,4760.0,17.0,0.0,21.0,1.0,1.0
55.0,1.0,22.0,1.0,2752.0,163.0,0.0,40.0,2.0,1.0
50.0,1.0,24.0,1.0,2360.0,246.0,1.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,440.0,163.0,2.0,40.0,1.0,1.0
52.0,2.0,19.0,5.0,5260.0,24.0,0.0,15.0,1.0,2.0
65.0,1.0,21.0,1.0,3255.0,8.0,1.0,75.0,2.0,1.0
42.0,7.0,17.0,3.0,9620.0,8.0,2.0,40.0,1.0,1.0
64.0,1.0,16.0,3.0,4230.0,8.0,5.0,8.0,2.0,1.0
37.0,7.0,17.0,3.0,7810.0,8.0,11.0,30.0,1.0,1.0
34.0,1.0,21.0,4.0,2300.0,8.0,0.0,40.0,2.0,1.0
50.0,1.0,16.0,3.0,6305.0,8.0,13.0,40.0,1.0,1.0
26.0,1.0,21.0,5.0,4700.0,38.0,0.0,40.0,1.0,1.0
35.0,1.0,16.0,1.0,4760.0,19.0,1.0,40.0,1.0,1.0
64.0,3.0,23.0,1.0,850.0,40.0,0.0,27.0,2.0,1.0
66.0,2.0,24.0,1.0,2205.0,6.0,1.0,45.0,1.0,1.0
27.0,3.0,22.0,1.0,1860.0,42.0,0.0,52.0,2.0,1.0
30.0,1.0,21.0,1.0,1910.0,370.0,1.0,45.0,1.0,1.0
57.0,5.0,19.0,3.0,9040.0,39.0,0.0,40.0,1.0,1.0
24.0,1.0,21.0,5.0,1050.0,39.0,2.0,40.0,1.0,1.0
65.0,1.0,16.0,1.0,4850.0,31.0,0.0,55.0,2.0,1.0
59.0,7.0,16.0,1.0,6330.0,8.0,1.0,40.0,1.0,1.0
31.0,1.0,22.0,5.0,2770.0,9.0,0.0,10.0,2.0,1.0
34.0,7.0,21.0,1.0,4710.0,301.0,0.0,70.0,1.0,1.0
48.0,2.0,22.0,1.0,2040.0,35.0,0.0,25.0,1.0,1.0
48.0,3.0,21.0,1.0,2545.0,33.0,1.0,32.0,2.0,1.0
60.0,3.0,21.0,3.0,110.0,39.0,0.0,40.0,2.0,1.0
61.0,3.0,22.0,1.0,5740.0,30.0,0.0,40.0,2.0,1.0
58.0,1.0,21.0,1.0,1460.0,30.0,1.0,45.0,1.0,1.0
26.0,1.0,21.0,1.0,220.0,8.0,2.0,40.0,2.0,1.0
26.0,1.0,16.0,1.0,220.0,6.0,9.0,40.0,1.0,1.0
58.0,1.0,22.0,1.0,860.0,8.0,0.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,9620.0,8.0,2.0,10.0,1.0,1.0
49.0,1.0,21.0,1.0,3255.0,36.0,0.0,24.0,2.0,1.0
51.0,1.0,21.0,1.0,2545.0,8.0,1.0,36.0,1.0,1.0
24.0,1.0,16.0,5.0,4600.0,27.0,2.0,32.0,2.0,1.0
24.0,1.0,20.0,5.0,9130.0,8.0,0.0,25.0,1.0,6.0
24.0,1.0,21.0,5.0,5240.0,8.0,12.0,40.0,1.0,1.0
75.0,6.0,21.0,3.0,4920.0,48.0,0.0,40.0,1.0,1.0
27.0,1.0,16.0,5.0,7200.0,27.0,0.0,85.0,1.0,1.0
21.0,1.0,1.0,5.0,2545.0,8.0,12.0,45.0,2.0,1.0
66.0,7.0,21.0,1.0,4920.0,36.0,0.0,45.0,1.0,1.0
62.0,7.0,21.0,1.0,5740.0,8.0,1.0,20.0,2.0,1.0
63.0,1.0,21.0,3.0,9050.0,6.0,0.0,40.0,2.0,1.0
25.0,2.0,22.0,5.0,5810.0,8.0,0.0,40.0,2.0,1.0
28.0,1.0,16.0,5.0,310.0,48.0,12.0,45.0,1.0,1.0
26.0,3.0,19.0,5.0,230.0,8.0,12.0,40.0,1.0,1.0
25.0,1.0,16.0,5.0,3602.0,55.0,12.0,60.0,2.0,1.0
33.0,1.0,22.0,1.0,410.0,17.0,0.0,40.0,1.0,1.0
31.0,7.0,19.0,5.0,4710.0,47.0,0.0,65.0,1.0,6.0
51.0,1.0,18.0,1.0,8990.0,106.0,0.0,50.0,1.0,1.0
55.0,6.0,12.0,1.0,4830.0,303.0,1.0,40.0,2.0,1.0
20.0,1.0,19.0,5.0,4130.0,8.0,2.0,20.0,2.0,1.0
48.0,1.0,19.0,1.0,2300.0,425.0,0.0,22.0,2.0,2.0
21.0,1.0,18.0,5.0,4140.0,425.0,2.0,40.0,1.0,2.0
55.0,1.0,21.0,3.0,1530.0,6.0,0.0,40.0,1.0,1.0
25.0,1.0,19.0,5.0,9130.0,4.0,2.0,28.0,2.0,1.0
37.0,1.0,19.0,5.0,20.0,41.0,11.0,40.0,1.0,1.0
62.0,5.0,20.0,3.0,5310.0,8.0,0.0,55.0,1.0,1.0
52.0,2.0,16.0,3.0,2905.0,8.0,15.0,50.0,1.0,1.0
23.0,1.0,21.0,5.0,51.0,48.0,0.0,40.0,1.0,1.0
58.0,1.0,22.0,1.0,4710.0,6.0,1.0,40.0,1.0,1.0
76.0,6.0,22.0,2.0,205.0,8.0,0.0,60.0,1.0,1.0
31.0,1.0,21.0,1.0,910.0,8.0,0.0,40.0,1.0,1.0
30.0,1.0,21.0,1.0,3310.0,53.0,1.0,35.0,2.0,1.0
29.0,1.0,23.0,5.0,1720.0,242.0,0.0,40.0,1.0,6.0
27.0,1.0,19.0,5.0,5600.0,8.0,11.0,40.0,1.0,6.0
50.0,4.0,21.0,1.0,1050.0,215.0,0.0,50.0,1.0,1.0
74.0,4.0,24.0,1.0,2205.0,40.0,0.0,30.0,1.0,1.0
57.0,7.0,21.0,1.0,4700.0,34.0,1.0,30.0,2.0,1.0
36.0,1.0,16.0,5.0,310.0,12.0,2.0,40.0,1.0,1.0
35.0,1.0,22.0,1.0,135.0,56.0,0.0,45.0,1.0,1.0
33.0,1.0,22.0,1.0,440.0,53.0,1.0,40.0,2.0,1.0
47.0,1.0,21.0,1.0,440.0,210.0,0.0,70.0,1.0,6.0
59.0,1.0,19.0,1.0,8600.0,8.0,0.0,40.0,1.0,1.0
53.0,1.0,19.0,1.0,3640.0,8.0,1.0,30.0,2.0,1.0
42.0,1.0,19.0,5.0,3605.0,8.0,0.0,40.0,2.0,1.0
62.0,1.0,16.0,3.0,4760.0,6.0,0.0,16.0,2.0,1.0
50.0,1.0,20.0,3.0,3423.0,15.0,0.0,40.0,1.0,1.0
59.0,6.0,18.0,3.0,4230.0,16.0,0.0,10.0,2.0,1.0
60.0,1.0,20.0,3.0,2635.0,26.0,0.0,40.0,2.0,1.0
49.0,2.0,1.0,4.0,1010.0,207.0,2.0,40.0,1.0,6.0
52.0,1.0,1.0,1.0,1320.0,247.0,9.0,45.0,1.0,6.0
38.0,2.0,24.0,1.0,3255.0,39.0,0.0,38.0,2.0,1.0
36.0,2.0,24.0,1.0,1760.0,39.0,1.0,10.0,1.0,1.0
57.0,1.0,22.0,5.0,110.0,36.0,0.0,40.0,2.0,1.0
57.0,1.0,22.0,5.0,4220.0,110.0,13.0,40.0,2.0,1.0
25.0,6.0,17.0,5.0,205.0,24.0,0.0,10.0,1.0,1.0
40.0,5.0,20.0,1.0,3740.0,12.0,0.0,72.0,1.0,1.0
38.0,1.0,21.0,1.0,5400.0,6.0,1.0,40.0,2.0,1.0
33.0,1.0,21.0,1.0,1050.0,8.0,1.0,15.0,1.0,1.0
23.0,1.0,21.0,5.0,410.0,8.0,0.0,30.0,2.0,1.0
23.0,1.0,20.0,5.0,4760.0,48.0,13.0,20.0,1.0,1.0
54.0,1.0,21.0,1.0,440.0,138.0,0.0,45.0,1.0,1.0
44.0,1.0,21.0,1.0,120.0,12.0,1.0,45.0,2.0,1.0
53.0,1.0,19.0,3.0,4750.0,8.0,0.0,40.0,1.0,1.0
50.0,3.0,18.0,2.0,410.0,44.0,13.0,40.0,2.0,1.0
36.0,1.0,21.0,5.0,4760.0,29.0,0.0,37.0,1.0,1.0
34.0,3.0,22.0,1.0,230.0,17.0,0.0,50.0,2.0,1.0
34.0,3.0,22.0,1.0,2310.0,17.0,1.0,45.0,1.0,1.0
40.0,1.0,17.0,1.0,4110.0,31.0,1.0,32.0,1.0,9.0
17.0,6.0,14.0,5.0,4600.0,8.0,2.0,4.0,2.0,9.0
59.0,6.0,16.0,1.0,205.0,8.0,0.0,50.0,1.0,8.0
58.0,6.0,16.0,1.0,8750.0,6.0,1.0,40.0,2.0,1.0
38.0,4.0,21.0,1.0,230.0,8.0,0.0,40.0,1.0,1.0
21.0,1.0,16.0,5.0,51.0,29.0,4.0,40.0,1.0,1.0
18.0,3.0,16.0,5.0,3960.0,29.0,4.0,10.0,1.0,1.0
27.0,1.0,21.0,5.0,2634.0,12.0,12.0,50.0,2.0,1.0
44.0,3.0,22.0,1.0,2310.0,17.0,0.0,50.0,2.0,1.0
50.0,1.0,21.0,1.0,310.0,48.0,1.0,40.0,1.0,1.0
40.0,1.0,19.0,5.0,1108.0,8.0,0.0,40.0,1.0,1.0
31.0,2.0,23.0,1.0,3140.0,39.0,0.0,40.0,1.0,1.0
32.0,2.0,21.0,1.0,3255.0,8.0,1.0,39.0,2.0,1.0
49.0,1.0,19.0,3.0,4200.0,20.0,0.0,40.0,2.0,9.0
43.0,1.0,12.0,5.0,5300.0,40.0,13.0,41.0,1.0,1.0
35.0,3.0,21.0,1.0,4251.0,8.0,0.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,4220.0,13.0,0.0,40.0,1.0,1.0
27.0,7.0,18.0,3.0,4330.0,19.0,0.0,40.0,2.0,1.0
29.0,1.0,21.0,5.0,4850.0,132.0,0.0,40.0,1.0,1.0
59.0,1.0,18.0,3.0,2360.0,36.0,0.0,40.0,1.0,1.0
45.0,1.0,20.0,3.0,5240.0,36.0,13.0,40.0,2.0,1.0
20.0,1.0,18.0,5.0,9620.0,36.0,15.0,30.0,1.0,1.0
19.0,1.0,16.0,5.0,6442.0,8.0,0.0,60.0,1.0,9.0
19.0,1.0,16.0,5.0,1970.0,8.0,13.0,10.0,2.0,1.0
59.0,3.0,20.0,1.0,8620.0,26.0,0.0,45.0,1.0,1.0
64.0,2.0,22.0,1.0,350.0,18.0,1.0,48.0,1.0,1.0
53.0,1.0,17.0,5.0,4210.0,8.0,0.0,40.0,1.0,1.0
44.0,6.0,16.0,3.0,6355.0,31.0,0.0,42.0,1.0,1.0
53.0,1.0,21.0,4.0,1108.0,11.0,0.0,40.0,1.0,1.0
37.0,1.0,19.0,1.0,5310.0,27.0,0.0,36.0,2.0,1.0
29.0,4.0,20.0,1.0,3870.0,8.0,1.0,40.0,1.0,1.0
44.0,1.0,20.0,1.0,1360.0,301.0,0.0,47.0,1.0,1.0
35.0,1.0,20.0,1.0,5240.0,370.0,1.0,40.0,2.0,1.0
24.0,2.0,21.0,5.0,3255.0,8.0,0.0,36.0,2.0,1.0
49.0,1.0,20.0,3.0,1006.0,301.0,0.0,40.0,1.0,1.0
32.0,1.0,23.0,1.0,3090.0,6.0,0.0,50.0,1.0,1.0
29.0,2.0,22.0,1.0,2310.0,137.0,0.0,40.0,2.0,1.0
28.0,1.0,19.0,1.0,9130.0,164.0,1.0,60.0,1.0,1.0
60.0,2.0,20.0,3.0,3255.0,21.0,0.0,40.0,2.0,1.0
43.0,1.0,20.0,1.0,1555.0,8.0,0.0,45.0,1.0,1.0
40.0,1.0,17.0,1.0,4510.0,8.0,1.0,38.0,2.0,1.0
64.0,6.0,18.0,3.0,8450.0,12.0,13.0,60.0,1.0,1.0
47.0,1.0,21.0,5.0,4850.0,36.0,0.0,50.0,1.0,1.0
41.0,2.0,22.0,1.0,2006.0,39.0,0.0,40.0,2.0,1.0
37.0,1.0,16.0,1.0,6442.0,9.0,1.0,40.0,1.0,1.0
31.0,1.0,16.0,5.0,6230.0,23.0,11.0,45.0,1.0,1.0
74.0,1.0,18.0,3.0,5610.0,38.0,0.0,4.0,1.0,1.0
45.0,1.0,24.0,1.0,4700.0,8.0,1.0,40.0,2.0,1.0
64.0,1.0,18.0,1.0,9130.0,20.0,0.0,50.0,1.0,1.0
36.0,1.0,21.0,1.0,3255.0,18.0,0.0,24.0,2.0,1.0
37.0,1.0,19.0,1.0,440.0,8.0,1.0,45.0,1.0,1.0
68.0,8.0,16.0,1.0,4330.0,8.0,0.0,50.0,2.0,1.0
50.0,1.0,21.0,1.0,1021.0,132.0,0.0,40.0,1.0,1.0
49.0,1.0,18.0,1.0,8740.0,132.0,1.0,40.0,2.0,1.0
22.0,1.0,21.0,5.0,1050.0,132.0,2.0,20.0,1.0,1.0
69.0,2.0,18.0,1.0,7000.0,36.0,1.0,40.0,1.0,1.0
27.0,1.0,21.0,5.0,1360.0,29.0,0.0,40.0,2.0,1.0
25.0,1.0,21.0,5.0,1530.0,370.0,12.0,45.0,2.0,8.0
24.0,3.0,21.0,5.0,2545.0,17.0,12.0,60.0,2.0,2.0
64.0,1.0,16.0,1.0,5740.0,42.0,0.0,30.0,2.0,1.0
65.0,1.0,19.0,1.0,4710.0,55.0,1.0,40.0,1.0,1.0
73.0,3.0,21.0,1.0,2310.0,34.0,1.0,7.0,2.0,1.0
29.0,1.0,22.0,5.0,850.0,4.0,0.0,60.0,1.0,1.0
32.0,1.0,20.0,1.0,6200.0,35.0,0.0,90.0,1.0,1.0
30.0,1.0,20.0,5.0,4000.0,54.0,0.0,32.0,1.0,1.0
51.0,2.0,20.0,1.0,910.0,110.0,0.0,40.0,2.0,1.0
58.0,1.0,21.0,1.0,2320.0,18.0,1.0,40.0,1.0,1.0
65.0,6.0,20.0,1.0,9130.0,8.0,1.0,55.0,1.0,1.0
63.0,1.0,16.0,3.0,4920.0,8.0,0.0,40.0,2.0,1.0
62.0,6.0,19.0,3.0,2752.0,48.0,12.0,10.0,1.0,1.0
49.0,6.0,20.0,1.0,6355.0,6.0,0.0,60.0,1.0,1.0
18.0,1.0,14.0,5.0,4720.0,22.0,2.0,40.0,1.0,1.0
31.0,1.0,21.0,5.0,440.0,48.0,0.0,40.0,1.0,1.0
38.0,1.0,24.0,1.0,3050.0,8.0,0.0,36.0,2.0,1.0
47.0,1.0,21.0,1.0,3050.0,39.0,1.0,40.0,1.0,1.0
34.0,1.0,21.0,1.0,440.0,120.0,0.0,41.0,2.0,1.0
35.0,5.0,20.0,1.0,9830.0,51.0,1.0,50.0,1.0,1.0
64.0,7.0,23.0,1.0,410.0,8.0,0.0,25.0,1.0,1.0
49.0,6.0,21.0,1.0,850.0,54.0,1.0,50.0,1.0,1.0
34.0,1.0,21.0,1.0,7200.0,56.0,0.0,45.0,1.0,1.0
